"logical_id","file","kind","part","role","mask","source","source_sha256","full_prompt","revision","registration_json","status","sha256","width","height","color_type","transparent_pixels","nonzero_alpha_pixels","notes"
"pt_face_f_07","layers/pt_face_f_07.png","face","base","layer","masks/pt_face_f_07_skinmask.png","provenance/raw/pt_face_f_07.png","626780f9257bf6ecbfbbdff448c85c4325d045bc6be09e4a6540e5635c7749a9","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_f_07. DISTINCT IDENTITY: adult woman, narrow diamond face, firm chin, small concave nose, thick angled eyebrows, bright round eyes. Skin: medium olive.","1","{""width"":256,""height"":225,""x"":0,""y"":17,""before_eye_y"":108.23766153507995,""before_neck_bottom"":222,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","230ae29b68e2a31057dc0bbbe41fc95e56ea8eaa0a5555b7dd9b03dcab15e2d3","256","256","6","51073","14463",""
"pt_face_f_07","masks/pt_face_f_07_skinmask.png","face","mask","skinmask","","provenance/raw/pt_face_f_07.png","626780f9257bf6ecbfbbdff448c85c4325d045bc6be09e4a6540e5635c7749a9","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_f_07. DISTINCT IDENTITY: adult woman, narrow diamond face, firm chin, small concave nose, thick angled eyebrows, bright round eyes. Skin: medium olive.","1","{""width"":256,""height"":225,""x"":0,""y"":17,""before_eye_y"":108.23766153507995,""before_neck_bottom"":222,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","8fa59e0e0c3818c5f3e77141fb88e0de9f10c0b82ff640da4df2ccb1a5b05702","256","256","6","51261","14275","원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_face_f_08","layers/pt_face_f_08.png","face","base","layer","masks/pt_face_f_08_skinmask.png","provenance/raw/pt_face_f_08.png","786e8b4736d4465d89bbbbf33527c5250935c49ec8ecdefee8063ef9fb90cb60","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_f_08. DISTINCT IDENTITY: adult woman, long rounded jawline, wide flat nose bridge, full lips, softly curved eyebrows, small almond eyes. Skin: deep warm brown.","1","{""width"":256,""height"":209,""x"":0,""y"":31,""before_eye_y"":99.56766732687075,""before_neck_bottom"":222,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","19c63cdca13a3af886effa92f528eb6aee873e8f46ca2e3fb9b7bf882d64d019","256","256","6","48433","17103",""
"pt_face_f_08","masks/pt_face_f_08_skinmask.png","face","mask","skinmask","","provenance/raw/pt_face_f_08.png","786e8b4736d4465d89bbbbf33527c5250935c49ec8ecdefee8063ef9fb90cb60","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_f_08. DISTINCT IDENTITY: adult woman, long rounded jawline, wide flat nose bridge, full lips, softly curved eyebrows, small almond eyes. Skin: deep warm brown.","1","{""width"":256,""height"":209,""x"":0,""y"":31,""before_eye_y"":99.56766732687075,""before_neck_bottom"":222,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","6615a15a1fc1cc0bcb18985ecf2b05cc855c277bc37412eeb9ca07b8e54344d0","256","256","6","48745","16791","원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_face_m_01","layers/pt_face_m_01.png","face","base","layer","masks/pt_face_m_01_skinmask.png","provenance/raw/pt_face_m_01.png","ffa3407a244c30bccf8805e67d70013e2870905b7d2889716adb021a99a1e7c9","Create ONE production portrait face layer pt_face_m_01 for a modular historical city-builder, using supplied image as exact registration and painting-style reference. Output transparent RGBA PNG square, target 256x256. No hair, no beard, no clothing, no backdrop, no labels. Head and neck only. Preserve exact reference head scale, eye-line y=112 of 256, neck terminating around y=212, shoulder registration y=208, bald crown at y=45, looking LEFT in same three-quarter angle, soft upper-left lighting, warm muted finely painted texture. Adult man with broad square jaw, straight medium nose, level thick eyebrows, wide temples, neutral expression. Keep reference alignment so existing reference hair, hood and garments fit unmodified. Genuinely transparent background, not painted checkerboard. Skin complexion has no association with social class, occupation, morality. This is one of 20 distinct identities.","1","{""width"":256,""height"":246,""x"":0,""y"":5,""before_eye_y"":111.73114552584586,""before_neck_bottom"":216,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","8e5489d913284f7759b028a286a6e05e912aa02ded04dbcfa4a9d8c5b4c8ea2e","256","256","6","49288","16248",""
"pt_face_m_01","masks/pt_face_m_01_skinmask.png","face","mask","skinmask","","provenance/raw/pt_face_m_01.png","ffa3407a244c30bccf8805e67d70013e2870905b7d2889716adb021a99a1e7c9","Create ONE production portrait face layer pt_face_m_01 for a modular historical city-builder, using supplied image as exact registration and painting-style reference. Output transparent RGBA PNG square, target 256x256. No hair, no beard, no clothing, no backdrop, no labels. Head and neck only. Preserve exact reference head scale, eye-line y=112 of 256, neck terminating around y=212, shoulder registration y=208, bald crown at y=45, looking LEFT in same three-quarter angle, soft upper-left lighting, warm muted finely painted texture. Adult man with broad square jaw, straight medium nose, level thick eyebrows, wide temples, neutral expression. Keep reference alignment so existing reference hair, hood and garments fit unmodified. Genuinely transparent background, not painted checkerboard. Skin complexion has no association with social class, occupation, morality. This is one of 20 distinct identities.","1","{""width"":256,""height"":246,""x"":0,""y"":5,""before_eye_y"":111.73114552584586,""before_neck_bottom"":216,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","70fa1fa4d3cb3b21b938d0ec589711f37cc3ffb137a43987c6c18577c3d42b8d","256","256","6","49389","16147","원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_face_m_02","layers/pt_face_m_02.png","face","base","layer","masks/pt_face_m_02_skinmask.png","provenance/raw/pt_face_m_02.png","c1e7758ed2bc57486fc50a7b09cb1c194f8adcb82a7a4b6d4be0519f72897490","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_m_02. DISTINCT IDENTITY: long oval face, narrow tapered chin, long aquiline nose, thin angled eyebrows, deep-set eyes, narrower temples. Skin: light warm.","1","{""width"":256,""height"":233,""x"":0,""y"":14,""before_eye_y"":107.96915664483072,""before_neck_bottom"":218,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","8776e5c5a3d6f24d68768de6b793dbbd077e87b596718f3fb11d11d742d8e69e","256","256","6","49939","15597",""
"pt_face_m_02","masks/pt_face_m_02_skinmask.png","face","mask","skinmask","","provenance/raw/pt_face_m_02.png","c1e7758ed2bc57486fc50a7b09cb1c194f8adcb82a7a4b6d4be0519f72897490","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_m_02. DISTINCT IDENTITY: long oval face, narrow tapered chin, long aquiline nose, thin angled eyebrows, deep-set eyes, narrower temples. Skin: light warm.","1","{""width"":256,""height"":233,""x"":0,""y"":14,""before_eye_y"":107.96915664483072,""before_neck_bottom"":218,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","c3a2d7ca1c1ebd7745162ff20468bb4deabb2d0d28f84ff789e1872f3d04eec2","256","256","6","50062","15474","원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
"pt_face_m_03","layers/pt_face_m_03.png","face","base","layer","masks/pt_face_m_03_skinmask.png","provenance/raw/pt_face_m_03.png","180f872ca4795104608a0b40c53eac59dd75a2ff1373c53ca14eea88e0afbb3d","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_m_03. DISTINCT IDENTITY: broad round face, soft full cheeks, short broad nose, softly curved bushy eyebrows, wide-set eyes. Skin: medium olive.","1","{""width"":256,""height"":236,""x"":0,""y"":12,""before_eye_y"":108.41113615413542,""before_neck_bottom"":217,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","6fe64a09427c5bf4c04f9ed5911d62e1cfe5085a89c483571496bc60310a77a9","256","256","6","49480","16056",""
"pt_face_m_03","masks/pt_face_m_03_skinmask.png","face","mask","skinmask","","provenance/raw/pt_face_m_03.png","180f872ca4795104608a0b40c53eac59dd75a2ff1373c53ca14eea88e0afbb3d","Create ONE production modular portrait FACE ONLY layer, historical painterly city-builder. Reference is exact registration and style anchor. TRANSPARENT RGBA background. Square canvas mapping to 256x256; scaled proportionally if larger. Face LEFT in identical 3/4 view. Eye centers y=112/256 (far eye x=78, near eye x=110), crown near (133,45), ear near (169,124), neck ends near y=212, shoulder attachment y=208. Preserve these anchors and head scale exactly for same existing hood and hair. Soft upper-left light. Muted warm hand-painted fine texture matching reference, not photorealistic. Head and neck only, completely BALD, no beard, NO hair, NO clothing, no background, no label. Neutral calm expression. Identity varies via jaw, nose, cheeks and brows; DO NOT copy reference identity. Skin shade independent of class, wealth, morality, occupation. Asset pt_face_m_03. DISTINCT IDENTITY: broad round face, soft full cheeks, short broad nose, softly curved bushy eyebrows, wide-set eyes. Skin: medium olive.","1","{""width"":256,""height"":236,""x"":0,""y"":12,""before_eye_y"":108.41113615413542,""before_neck_bottom"":217,""target_eye_y"":112,""target_neck_bottom"":212}","candidate","7faa154356777838cf25c0f57f63e4d53e58ff8eb17ac0feb897c5a7321dd1fa","256","256","6","49579","15957","원본 그림에서 파생한 흰색 영역 마스크; 프롬프트는 그림 생성 원문"
